03/07/2021 08:20:53 AM Temp: 72.3 F / 22.4 C    Humidity: 48.0% 
03/21/2021 09:58:01 AM Temp: 70.0 F / 21.1 C    Humidity: 36.7% 
03/21/2021 09:59:01 AM Temp: 70.0 F / 21.1 C    Humidity: 36.9% 
03/21/2021 10:00:01 AM Temp: 70.0 F / 21.1 C    Humidity: 36.9% 
03/21/2021 10:01:01 AM Temp: 70.0 F / 21.1 C    Humidity: 36.6% 
03/21/2021 10:02:01 AM Temp: 70.0 F / 21.1 C    Humidity: 36.5% 
03/21/2021 10:03:01 AM Temp: 70.0 F / 21.1 C    Humidity: 36.5% 
03/21/2021 10:04:01 AM Temp: 70.2 F / 21.2 C    Humidity: 36.7% 
03/21/2021 10:05:01 AM Temp: 70.0 F / 21.1 C    Humidity: 36.6% 
03/21/2021 10:06:01 AM Temp: 70.0 F / 21.1 C    Humidity: 36.6% 
03/21/2021 10:07:01 AM Temp: 70.0 F / 21.1 C    Humidity: 36.6% 
03/21/2021 10:08:02 AM Temp: 70.0 F / 21.1 C    Humidity: 36.5% 
03/21/2021 10:09:02 AM Temp: 70.0 F / 21.1 C    Humidity: 36.6% 
03/21/2021 10:10:02 AM Temp: 70.2 F / 21.2 C    Humidity: 36.5% 
03/21/2021 10:11:02 AM Temp: 70.2 F / 21.2 C    Humidity: 36.5% 
03/21/2021 10:12:02 AM Temp: 70.2 F / 21.2 C    Humidity: 36.5% 
03/21/2021 10:13:02 AM Temp: 70.2 F / 21.2 C    Humidity: 36.6% 
03/21/2021 10:14:02 AM Temp: 70.2 F / 21.2 C    Humidity: 36.7% 
03/21/2021 10:15:02 AM Temp: 70.2 F / 21.2 C    Humidity: 36.5% 
03/21/2021 10:16:02 AM Temp: 70.2 F / 21.2 C    Humidity: 36.5% 
03/21/2021 10:17:02 AM Temp: 70.2 F / 21.2 C    Humidity: 36.4% 
03/21/2021 10:18:02 AM Temp: 70.2 F / 21.2 C    Humidity: 36.5% 
03/21/2021 10:19:02 AM Temp: 70.2 F / 21.2 C    Humidity: 36.5% 
03/21/2021 10:20:02 AM Temp: 70.2 F / 21.2 C    Humidity: 36.5% 
03/21/2021 10:21:02 AM Temp: 70.2 F / 21.2 C    Humidity: 36.5% 
03/21/2021 10:22:01 AM Temp: 70.2 F / 21.2 C    Humidity: 36.6% 
03/21/2021 10:23:01 AM Temp: 70.2 F / 21.2 C    Humidity: 36.7% 
03/21/2021 10:24:01 AM Temp: 70.2 F / 21.2 C    Humidity: 36.7% 
03/21/2021 10:25:01 AM Temp: 70.2 F / 21.2 C    Humidity: 36.7% 
03/21/2021 10:26:01 AM Temp: 70.2 F / 21.2 C    Humidity: 36.7% 
03/21/2021 10:27:01 AM Temp: 70.2 F / 21.2 C    Humidity: 36.7% 
03/21/2021 10:28:01 AM Temp: 70.2 F / 21.2 C    Humidity: 36.7% 
03/21/2021 10:29:01 AM Temp: 70.2 F / 21.2 C    Humidity: 36.7% 
03/21/2021 10:30:01 AM Temp: 70.2 F / 21.2 C    Humidity: 36.7% 
03/21/2021 10:31:01 AM Temp: 70.2 F / 21.2 C    Humidity: 36.7% 
03/21/2021 10:32:01 AM Temp: 70.2 F / 21.2 C    Humidity: 36.7% 
03/21/2021 10:33:01 AM Temp: 70.2 F / 21.2 C    Humidity: 36.7% 
03/21/2021 10:34:01 AM Temp: 70.2 F / 21.2 C    Humidity: 36.7% 
03/21/2021 10:35:01 AM Temp: 70.2 F / 21.2 C    Humidity: 36.8% 
03/21/2021 10:36:01 AM Temp: 70.2 F / 21.2 C    Humidity: 36.7% 
03/21/2021 10:37:01 AM Temp: 70.2 F / 21.2 C    Humidity: 36.6% 
03/21/2021 10:38:01 AM Temp: 70.2 F / 21.2 C    Humidity: 36.6% 
03/21/2021 10:39:01 AM Temp: 70.2 F / 21.2 C    Humidity: 36.7% 
03/21/2021 10:40:02 AM Temp: 70.2 F / 21.2 C    Humidity: 36.7% 
03/21/2021 10:41:02 AM Temp: 70.2 F / 21.2 C    Humidity: 36.7% 
03/21/2021 10:42:02 AM Temp: 70.2 F / 21.2 C    Humidity: 36.8% 
03/21/2021 10:43:02 AM Temp: 70.2 F / 21.2 C    Humidity: 36.7% 
03/21/2021 10:44:02 AM Temp: 70.2 F / 21.2 C    Humidity: 36.7% 
03/21/2021 10:45:02 AM Temp: 70.2 F / 21.2 C    Humidity: 36.8% 
03/21/2021 10:46:02 AM Temp: 70.2 F / 21.2 C    Humidity: 36.7% 
03/21/2021 10:47:02 AM Temp: 70.2 F / 21.2 C    Humidity: 36.7% 
03/21/2021 10:48:02 AM Temp: 70.2 F / 21.2 C    Humidity: 36.7% 
03/21/2021 10:49:02 AM Temp: 70.2 F / 21.2 C    Humidity: 36.7% 
03/21/2021 10:50:02 AM Temp: 70.2 F / 21.2 C    Humidity: 36.7% 
03/21/2021 10:51:02 AM Temp: 70.2 F / 21.2 C    Humidity: 36.6% 
03/21/2021 10:52:02 AM Temp: 70.2 F / 21.2 C    Humidity: 36.6% 
03/21/2021 10:53:02 AM Temp: 70.2 F / 21.2 C    Humidity: 36.5% 
03/21/2021 10:54:01 AM Temp: 70.2 F / 21.2 C    Humidity: 36.5% 
03/21/2021 10:55:01 AM Temp: 70.2 F / 21.2 C    Humidity: 36.6% 
03/21/2021 10:56:01 AM Temp: 70.2 F / 21.2 C    Humidity: 36.6% 
03/21/2021 10:57:01 AM Temp: 70.2 F / 21.2 C    Humidity: 36.6% 
03/21/2021 10:58:01 AM Temp: 70.2 F / 21.2 C    Humidity: 36.5% 
03/21/2021 10:59:01 AM Temp: 70.3 F / 21.3 C    Humidity: 36.5% 
03/21/2021 11:00:01 AM Temp: 70.2 F / 21.2 C    Humidity: 36.5% 
03/21/2021 11:01:01 AM Temp: 70.3 F / 21.3 C    Humidity: 36.5% 
03/21/2021 11:02:01 AM Temp: 70.2 F / 21.2 C    Humidity: 36.5% 
03/21/2021 11:03:01 AM Temp: 70.2 F / 21.2 C    Humidity: 36.5% 
03/21/2021 11:04:01 AM Temp: 70.2 F / 21.2 C    Humidity: 36.5% 
03/21/2021 11:05:01 AM Temp: 70.2 F / 21.2 C    Humidity: 36.5% 
03/21/2021 11:06:01 AM Temp: 70.2 F / 21.2 C    Humidity: 36.5% 
03/21/2021 11:07:01 AM Temp: 70.2 F / 21.2 C    Humidity: 36.5% 
03/21/2021 11:08:01 AM Temp: 70.2 F / 21.2 C    Humidity: 36.5% 
03/21/2021 11:09:01 AM Temp: 70.3 F / 21.3 C    Humidity: 36.5% 
03/21/2021 11:10:01 AM Temp: 70.3 F / 21.3 C    Humidity: 36.5% 
03/21/2021 11:11:01 AM Temp: 70.3 F / 21.3 C    Humidity: 36.5% 
03/21/2021 11:12:02 AM Temp: 70.3 F / 21.3 C    Humidity: 36.6% 
03/21/2021 11:13:02 AM Temp: 70.3 F / 21.3 C    Humidity: 36.5% 
03/21/2021 11:14:02 AM Temp: 70.3 F / 21.3 C    Humidity: 36.5% 
03/21/2021 11:15:02 AM Temp: 70.3 F / 21.3 C    Humidity: 36.5% 
03/21/2021 11:16:02 AM Temp: 70.2 F / 21.2 C    Humidity: 36.5% 
03/21/2021 11:17:02 AM Temp: 70.3 F / 21.3 C    Humidity: 36.5% 
03/21/2021 11:18:02 AM Temp: 70.3 F / 21.3 C    Humidity: 36.5% 
03/21/2021 11:19:02 AM Temp: 70.3 F / 21.3 C    Humidity: 36.5% 
03/21/2021 11:20:02 AM Temp: 70.3 F / 21.3 C    Humidity: 36.6% 
03/21/2021 11:21:02 AM Temp: 70.3 F / 21.3 C    Humidity: 36.6% 
03/21/2021 11:22:02 AM Temp: 70.3 F / 21.3 C    Humidity: 36.6% 
03/21/2021 11:23:02 AM Temp: 70.3 F / 21.3 C    Humidity: 36.5% 
03/21/2021 11:24:01 AM Temp: 70.3 F / 21.3 C    Humidity: 36.5% 
03/21/2021 11:25:01 AM Temp: 70.3 F / 21.3 C    Humidity: 36.3% 
03/21/2021 11:26:01 AM Temp: 70.3 F / 21.3 C    Humidity: 36.4% 
03/21/2021 11:27:01 AM Temp: 70.3 F / 21.3 C    Humidity: 36.4% 
03/21/2021 11:28:01 AM Temp: 70.3 F / 21.3 C    Humidity: 36.4% 
03/21/2021 11:29:01 AM Temp: 70.3 F / 21.3 C    Humidity: 36.3% 
03/21/2021 11:30:01 AM Temp: 70.3 F / 21.3 C    Humidity: 36.3% 
03/21/2021 11:31:01 AM Temp: 70.3 F / 21.3 C    Humidity: 36.3% 
03/21/2021 11:32:01 AM Temp: 70.5 F / 21.4 C    Humidity: 36.4% 
03/21/2021 11:33:01 AM Temp: 70.5 F / 21.4 C    Humidity: 36.4% 
03/21/2021 11:34:01 AM Temp: 70.3 F / 21.3 C    Humidity: 36.3% 
03/21/2021 11:35:01 AM Temp: 70.3 F / 21.3 C    Humidity: 36.3% 
03/21/2021 11:36:01 AM Temp: 70.3 F / 21.3 C    Humidity: 36.2% 
03/21/2021 11:37:01 AM Temp: 70.5 F / 21.4 C    Humidity: 36.3% 
03/21/2021 11:38:01 AM Temp: 70.5 F / 21.4 C    Humidity: 36.4% 
03/21/2021 11:39:01 AM Temp: 70.3 F / 21.3 C    Humidity: 36.3% 
03/21/2021 11:40:01 AM Temp: 70.5 F / 21.4 C    Humidity: 36.4% 
03/21/2021 11:41:02 AM Temp: 70.3 F / 21.3 C    Humidity: 36.3% 
03/21/2021 11:42:02 AM Temp: 70.5 F / 21.4 C    Humidity: 36.3% 
03/21/2021 11:43:02 AM Temp: 70.5 F / 21.4 C    Humidity: 36.3% 
03/21/2021 11:44:02 AM Temp: 70.3 F / 21.3 C    Humidity: 36.3% 
03/21/2021 11:45:02 AM Temp: 70.5 F / 21.4 C    Humidity: 36.3% 
03/21/2021 11:46:02 AM Temp: 70.5 F / 21.4 C    Humidity: 36.4% 
03/21/2021 11:47:02 AM Temp: 70.3 F / 21.3 C    Humidity: 36.3% 
03/21/2021 11:48:02 AM Temp: 70.3 F / 21.3 C    Humidity: 36.4% 
03/21/2021 11:49:02 AM Temp: 70.5 F / 21.4 C    Humidity: 36.4% 
03/21/2021 11:50:02 AM Temp: 70.5 F / 21.4 C    Humidity: 36.4% 
03/21/2021 11:51:02 AM Temp: 70.3 F / 21.3 C    Humidity: 36.3% 
03/21/2021 11:52:02 AM Temp: 70.5 F / 21.4 C    Humidity: 36.4% 
03/21/2021 11:53:02 AM Temp: 70.5 F / 21.4 C    Humidity: 36.3% 
03/21/2021 11:54:02 AM Temp: 70.5 F / 21.4 C    Humidity: 36.3% 
03/21/2021 11:55:01 AM Temp: 70.5 F / 21.4 C    Humidity: 36.4% 
03/21/2021 11:56:01 AM Temp: 70.5 F / 21.4 C    Humidity: 36.4% 
03/21/2021 11:57:01 AM Temp: 70.5 F / 21.4 C    Humidity: 36.3% 
03/21/2021 11:58:01 AM Temp: 70.5 F / 21.4 C    Humidity: 36.3% 
03/21/2021 11:59:01 AM Temp: 70.5 F / 21.4 C    Humidity: 36.3% 
03/21/2021 12:00:01 PM Temp: 70.5 F / 21.4 C    Humidity: 36.2% 
03/21/2021 12:01:01 PM Temp: 70.5 F / 21.4 C    Humidity: 36.2% 
03/21/2021 12:02:01 PM Temp: 70.5 F / 21.4 C    Humidity: 36.2% 
03/21/2021 12:03:01 PM Temp: 70.5 F / 21.4 C    Humidity: 36.2% 
03/21/2021 12:04:01 PM Temp: 70.5 F / 21.4 C    Humidity: 36.2% 
03/21/2021 12:05:01 PM Temp: 70.5 F / 21.4 C    Humidity: 36.1% 
03/21/2021 12:06:01 PM Temp: 70.5 F / 21.4 C    Humidity: 36.1% 
03/21/2021 12:07:01 PM Temp: 70.5 F / 21.4 C    Humidity: 36.1% 
03/21/2021 12:08:01 PM Temp: 70.7 F / 21.5 C    Humidity: 36.1% 
03/21/2021 12:09:01 PM Temp: 70.5 F / 21.4 C    Humidity: 36.1% 
03/21/2021 12:10:01 PM Temp: 70.5 F / 21.4 C    Humidity: 36.1% 
03/21/2021 12:11:01 PM Temp: 70.5 F / 21.4 C    Humidity: 36.1% 
03/21/2021 12:12:01 PM Temp: 70.5 F / 21.4 C    Humidity: 36.1% 
03/21/2021 12:13:02 PM Temp: 70.7 F / 21.5 C    Humidity: 36.1% 
03/21/2021 12:14:02 PM Temp: 70.5 F / 21.4 C    Humidity: 36.1% 
03/21/2021 12:15:02 PM Temp: 70.5 F / 21.4 C    Humidity: 36.0% 
03/21/2021 12:16:02 PM Temp: 70.7 F / 21.5 C    Humidity: 36.1% 
03/21/2021 12:17:02 PM Temp: 70.5 F / 21.4 C    Humidity: 35.9% 
03/21/2021 12:18:02 PM Temp: 70.7 F / 21.5 C    Humidity: 36.0% 
03/21/2021 12:19:02 PM Temp: 70.7 F / 21.5 C    Humidity: 36.0% 
03/21/2021 12:20:02 PM Temp: 70.7 F / 21.5 C    Humidity: 35.9% 
03/21/2021 12:21:02 PM Temp: 70.7 F / 21.5 C    Humidity: 36.0% 
03/21/2021 12:22:02 PM Temp: 70.7 F / 21.5 C    Humidity: 36.0% 
03/21/2021 12:23:02 PM Temp: 70.5 F / 21.4 C    Humidity: 36.0% 
03/21/2021 12:24:02 PM Temp: 70.5 F / 21.4 C    Humidity: 35.9% 
03/21/2021 12:25:02 PM Temp: 70.7 F / 21.5 C    Humidity: 36.0% 
03/21/2021 12:26:01 PM Temp: 70.7 F / 21.5 C    Humidity: 36.0% 
03/21/2021 12:27:01 PM Temp: 70.7 F / 21.5 C    Humidity: 36.0% 
03/21/2021 12:28:01 PM Temp: 70.7 F / 21.5 C    Humidity: 36.0% 
03/21/2021 12:29:01 PM Temp: 70.7 F / 21.5 C    Humidity: 35.9% 
03/21/2021 12:30:01 PM Temp: 70.7 F / 21.5 C    Humidity: 36.0% 
03/21/2021 12:31:01 PM Temp: 70.7 F / 21.5 C    Humidity: 35.9% 
03/21/2021 12:32:01 PM Temp: 70.7 F / 21.5 C    Humidity: 35.9% 
03/21/2021 12:33:01 PM Temp: 70.7 F / 21.5 C    Humidity: 35.9% 
03/21/2021 12:34:01 PM Temp: 70.7 F / 21.5 C    Humidity: 35.8% 
03/21/2021 12:35:01 PM Temp: 70.7 F / 21.5 C    Humidity: 35.8% 
03/21/2021 12:36:01 PM Temp: 70.7 F / 21.5 C    Humidity: 35.7% 
03/21/2021 12:37:01 PM Temp: 70.7 F / 21.5 C    Humidity: 35.9% 
03/21/2021 12:38:01 PM Temp: 70.7 F / 21.5 C    Humidity: 36.0% 
03/21/2021 12:39:01 PM Temp: 70.7 F / 21.5 C    Humidity: 35.9% 
03/21/2021 12:40:01 PM Temp: 70.7 F / 21.5 C    Humidity: 36.0% 
03/21/2021 12:41:01 PM Temp: 70.7 F / 21.5 C    Humidity: 36.1% 
03/21/2021 12:42:01 PM Temp: 70.9 F / 21.6 C    Humidity: 36.1% 
03/21/2021 12:43:01 PM Temp: 70.9 F / 21.6 C    Humidity: 36.2% 
03/21/2021 12:44:02 PM Temp: 70.9 F / 21.6 C    Humidity: 36.2% 
03/21/2021 12:45:02 PM Temp: 70.9 F / 21.6 C    Humidity: 36.4% 
03/21/2021 12:46:02 PM Temp: 70.9 F / 21.6 C    Humidity: 36.4% 
03/21/2021 12:47:02 PM Temp: 70.9 F / 21.6 C    Humidity: 36.4% 
03/21/2021 12:48:02 PM Temp: 70.9 F / 21.6 C    Humidity: 36.4% 
03/21/2021 12:49:02 PM Temp: 70.9 F / 21.6 C    Humidity: 36.2% 
03/21/2021 12:50:02 PM Temp: 70.9 F / 21.6 C    Humidity: 36.2% 
03/21/2021 12:51:02 PM Temp: 70.9 F / 21.6 C    Humidity: 36.0% 
03/21/2021 12:52:02 PM Temp: 70.9 F / 21.6 C    Humidity: 35.9% 
03/21/2021 12:53:02 PM Temp: 70.9 F / 21.6 C    Humidity: 35.9% 
03/21/2021 12:54:02 PM Temp: 70.9 F / 21.6 C    Humidity: 35.9% 
03/21/2021 12:55:02 PM Temp: 70.9 F / 21.6 C    Humidity: 35.8% 
03/21/2021 12:56:02 PM Temp: 70.9 F / 21.6 C    Humidity: 35.7% 
03/21/2021 12:57:02 PM Temp: 71.1 F / 21.7 C    Humidity: 35.8% 
03/21/2021 12:58:02 PM Temp: 71.1 F / 21.7 C    Humidity: 35.8% 
03/21/2021 12:59:01 PM Temp: 71.1 F / 21.7 C    Humidity: 35.8% 
03/21/2021 01:00:01 PM Temp: 70.9 F / 21.6 C    Humidity: 35.7% 
03/21/2021 01:01:01 PM Temp: 71.1 F / 21.7 C    Humidity: 35.5% 
03/21/2021 01:02:01 PM Temp: 71.1 F / 21.7 C    Humidity: 35.6% 
03/21/2021 01:03:01 PM Temp: 71.1 F / 21.7 C    Humidity: 35.5% 
03/21/2021 01:04:01 PM Temp: 71.1 F / 21.7 C    Humidity: 35.6% 
03/21/2021 01:05:01 PM Temp: 71.1 F / 21.7 C    Humidity: 35.7% 
03/21/2021 01:06:01 PM Temp: 71.1 F / 21.7 C    Humidity: 35.7% 
03/21/2021 01:07:01 PM Temp: 71.1 F / 21.7 C    Humidity: 35.7% 
03/21/2021 01:08:01 PM Temp: 71.1 F / 21.7 C    Humidity: 35.7% 
03/21/2021 01:09:01 PM Temp: 71.1 F / 21.7 C    Humidity: 35.7% 
03/21/2021 01:10:01 PM Temp: 71.1 F / 21.7 C    Humidity: 35.7% 
03/21/2021 01:11:01 PM Temp: 71.1 F / 21.7 C    Humidity: 35.6% 
03/21/2021 01:12:01 PM Temp: 71.1 F / 21.7 C    Humidity: 35.5% 
03/21/2021 01:13:01 PM Temp: 71.1 F / 21.7 C    Humidity: 35.5% 
03/21/2021 01:14:01 PM Temp: 71.1 F / 21.7 C    Humidity: 35.5% 
03/21/2021 01:15:01 PM Temp: 71.1 F / 21.7 C    Humidity: 35.6% 
03/21/2021 01:16:01 PM Temp: 71.1 F / 21.7 C    Humidity: 35.5% 
03/21/2021 01:17:01 PM Temp: 71.2 F / 21.8 C    Humidity: 35.5% 
03/21/2021 01:18:02 PM Temp: 71.1 F / 21.7 C    Humidity: 35.4% 
03/21/2021 01:19:02 PM Temp: 71.2 F / 21.8 C    Humidity: 35.5% 
03/21/2021 01:20:02 PM Temp: 71.1 F / 21.7 C    Humidity: 35.3% 
03/21/2021 01:21:02 PM Temp: 71.1 F / 21.7 C    Humidity: 35.4% 
03/21/2021 01:22:02 PM Temp: 71.1 F / 21.7 C    Humidity: 35.4% 
03/21/2021 01:23:02 PM Temp: 71.2 F / 21.8 C    Humidity: 35.5% 
03/21/2021 01:24:02 PM Temp: 71.1 F / 21.7 C    Humidity: 35.4% 
03/21/2021 01:25:02 PM Temp: 71.2 F / 21.8 C    Humidity: 35.4% 
03/21/2021 01:26:02 PM Temp: 71.1 F / 21.7 C    Humidity: 35.3% 
03/21/2021 01:27:02 PM Temp: 71.2 F / 21.8 C    Humidity: 35.5% 
03/21/2021 01:28:02 PM Temp: 71.2 F / 21.8 C    Humidity: 35.3% 
03/21/2021 01:29:02 PM Temp: 71.1 F / 21.7 C    Humidity: 35.4% 
03/21/2021 01:30:02 PM Temp: 71.2 F / 21.8 C    Humidity: 35.3% 
03/21/2021 01:31:02 PM Temp: 71.2 F / 21.8 C    Humidity: 35.5% 
03/21/2021 01:32:01 PM Temp: 71.2 F / 21.8 C    Humidity: 35.5% 
03/21/2021 01:33:01 PM Temp: 71.2 F / 21.8 C    Humidity: 35.4% 
03/21/2021 01:34:01 PM Temp: 71.2 F / 21.8 C    Humidity: 35.3% 
03/21/2021 01:35:01 PM Temp: 71.2 F / 21.8 C    Humidity: 35.3% 
03/21/2021 01:36:01 PM Temp: 71.2 F / 21.8 C    Humidity: 35.4% 
03/21/2021 01:37:01 PM Temp: 71.2 F / 21.8 C    Humidity: 35.4% 
03/21/2021 01:38:01 PM Temp: 71.2 F / 21.8 C    Humidity: 35.4% 
03/21/2021 01:39:01 PM Temp: 71.2 F / 21.8 C    Humidity: 35.4% 
03/21/2021 01:40:01 PM Temp: 71.2 F / 21.8 C    Humidity: 35.3% 
03/21/2021 01:41:01 PM Temp: 71.2 F / 21.8 C    Humidity: 35.3% 
03/21/2021 01:42:01 PM Temp: 71.2 F / 21.8 C    Humidity: 35.2% 
03/21/2021 01:43:01 PM Temp: 71.2 F / 21.8 C    Humidity: 35.2% 
03/21/2021 01:44:01 PM Temp: 71.2 F / 21.8 C    Humidity: 35.3% 
03/21/2021 01:45:01 PM Temp: 71.2 F / 21.8 C    Humidity: 35.3% 
03/21/2021 01:46:01 PM Temp: 71.2 F / 21.8 C    Humidity: 35.4% 
03/21/2021 01:47:01 PM Temp: 71.4 F / 21.9 C    Humidity: 35.3% 
03/21/2021 01:48:01 PM Temp: 71.4 F / 21.9 C    Humidity: 35.2% 
03/21/2021 01:49:02 PM Temp: 71.4 F / 21.9 C    Humidity: 35.2% 
03/21/2021 01:50:02 PM Temp: 71.4 F / 21.9 C    Humidity: 35.1% 
03/21/2021 01:51:02 PM Temp: 71.4 F / 21.9 C    Humidity: 35.2% 
03/21/2021 01:52:02 PM Temp: 71.4 F / 21.9 C    Humidity: 35.2% 
03/21/2021 01:53:02 PM Temp: 71.4 F / 21.9 C    Humidity: 35.2% 
03/21/2021 01:54:02 PM Temp: 71.4 F / 21.9 C    Humidity: 35.1% 
03/21/2021 01:55:02 PM Temp: 71.4 F / 21.9 C    Humidity: 35.2% 
03/21/2021 01:56:02 PM Temp: 71.4 F / 21.9 C    Humidity: 35.1% 
03/21/2021 01:57:02 PM Temp: 71.4 F / 21.9 C    Humidity: 35.1% 
03/21/2021 01:58:02 PM Temp: 71.4 F / 21.9 C    Humidity: 35.0% 
03/21/2021 01:59:02 PM Temp: 71.4 F / 21.9 C    Humidity: 35.0% 
03/21/2021 02:00:02 PM Temp: 71.4 F / 21.9 C    Humidity: 35.0% 
03/21/2021 02:01:02 PM Temp: 71.4 F / 21.9 C    Humidity: 35.0% 
03/21/2021 02:02:02 PM Temp: 71.4 F / 21.9 C    Humidity: 35.1% 
03/21/2021 02:03:01 PM Temp: 71.4 F / 21.9 C    Humidity: 35.1% 
03/21/2021 02:04:01 PM Temp: 71.4 F / 21.9 C    Humidity: 35.1% 
03/21/2021 02:05:01 PM Temp: 71.6 F / 22.0 C    Humidity: 35.1% 
03/21/2021 02:06:01 PM Temp: 71.4 F / 21.9 C    Humidity: 35.0% 
03/21/2021 02:07:01 PM Temp: 71.6 F / 22.0 C    Humidity: 35.2% 
03/21/2021 02:08:01 PM Temp: 71.4 F / 21.9 C    Humidity: 35.0% 
03/21/2021 02:09:01 PM Temp: 71.6 F / 22.0 C    Humidity: 35.1% 
03/21/2021 02:10:01 PM Temp: 71.6 F / 22.0 C    Humidity: 35.2% 
03/21/2021 02:11:01 PM Temp: 71.6 F / 22.0 C    Humidity: 35.1% 
03/21/2021 02:12:01 PM Temp: 71.6 F / 22.0 C    Humidity: 35.1% 
03/21/2021 02:13:01 PM Temp: 71.6 F / 22.0 C    Humidity: 35.1% 
03/21/2021 02:14:01 PM Temp: 71.6 F / 22.0 C    Humidity: 35.0% 
03/21/2021 02:15:01 PM Temp: 71.6 F / 22.0 C    Humidity: 35.0% 
03/21/2021 02:16:01 PM Temp: 71.6 F / 22.0 C    Humidity: 35.0% 
03/21/2021 02:17:01 PM Temp: 71.6 F / 22.0 C    Humidity: 35.0% 
03/21/2021 02:18:01 PM Temp: 71.6 F / 22.0 C    Humidity: 34.9% 
03/21/2021 02:19:02 PM Temp: 71.6 F / 22.0 C    Humidity: 34.8% 
03/21/2021 02:20:02 PM Temp: 71.6 F / 22.0 C    Humidity: 34.8% 
03/21/2021 02:21:02 PM Temp: 71.6 F / 22.0 C    Humidity: 34.8% 
03/21/2021 02:22:02 PM Temp: 71.6 F / 22.0 C    Humidity: 34.8% 
03/21/2021 02:23:02 PM Temp: 71.6 F / 22.0 C    Humidity: 34.8% 
03/21/2021 02:24:02 PM Temp: 71.8 F / 22.1 C    Humidity: 34.8% 
03/21/2021 02:25:02 PM Temp: 71.6 F / 22.0 C    Humidity: 34.8% 
03/21/2021 02:26:02 PM Temp: 71.6 F / 22.0 C    Humidity: 34.8% 
03/21/2021 02:27:02 PM Temp: 71.6 F / 22.0 C    Humidity: 34.9% 
03/21/2021 02:28:02 PM Temp: 71.8 F / 22.1 C    Humidity: 34.9% 
03/21/2021 02:29:02 PM Temp: 71.8 F / 22.1 C    Humidity: 34.9% 
03/21/2021 02:30:02 PM Temp: 71.8 F / 22.1 C    Humidity: 34.9% 
03/21/2021 02:31:02 PM Temp: 71.8 F / 22.1 C    Humidity: 34.9% 
03/21/2021 02:32:02 PM Temp: 71.8 F / 22.1 C    Humidity: 34.8% 
03/21/2021 02:33:02 PM Temp: 71.8 F / 22.1 C    Humidity: 34.9% 
03/21/2021 02:34:01 PM Temp: 71.8 F / 22.1 C    Humidity: 34.9% 
03/21/2021 02:35:01 PM Temp: 71.8 F / 22.1 C    Humidity: 34.8% 
03/21/2021 02:36:01 PM Temp: 71.8 F / 22.1 C    Humidity: 34.8% 
03/21/2021 02:37:01 PM Temp: 71.8 F / 22.1 C    Humidity: 34.9% 
03/21/2021 02:38:01 PM Temp: 71.8 F / 22.1 C    Humidity: 34.9% 
03/21/2021 02:39:01 PM Temp: 71.8 F / 22.1 C    Humidity: 34.9% 
03/21/2021 02:40:01 PM Temp: 71.8 F / 22.1 C    Humidity: 34.7% 
03/21/2021 02:41:01 PM Temp: 71.8 F / 22.1 C    Humidity: 34.7% 
03/21/2021 02:42:01 PM Temp: 71.8 F / 22.1 C    Humidity: 34.7% 
03/21/2021 02:43:01 PM Temp: 71.8 F / 22.1 C    Humidity: 34.8% 
03/21/2021 02:44:01 PM Temp: 71.8 F / 22.1 C    Humidity: 34.9% 
03/21/2021 02:45:01 PM Temp: 71.8 F / 22.1 C    Humidity: 34.9% 
03/21/2021 02:46:01 PM Temp: 72.0 F / 22.2 C    Humidity: 34.9% 
03/21/2021 02:47:01 PM Temp: 72.0 F / 22.2 C    Humidity: 34.9% 
03/21/2021 02:48:01 PM Temp: 71.8 F / 22.1 C    Humidity: 34.8% 
03/21/2021 02:49:01 PM Temp: 72.0 F / 22.2 C    Humidity: 34.9% 
03/21/2021 02:50:01 PM Temp: 72.0 F / 22.2 C    Humidity: 34.9% 
03/21/2021 02:51:01 PM Temp: 72.0 F / 22.2 C    Humidity: 34.9% 
03/21/2021 02:52:01 PM Temp: 72.0 F / 22.2 C    Humidity: 34.9% 
03/21/2021 02:53:02 PM Temp: 72.0 F / 22.2 C    Humidity: 34.8% 
03/21/2021 02:54:02 PM Temp: 72.0 F / 22.2 C    Humidity: 34.8% 
03/21/2021 02:55:02 PM Temp: 72.0 F / 22.2 C    Humidity: 34.7% 
03/21/2021 02:56:02 PM Temp: 72.0 F / 22.2 C    Humidity: 34.8% 
03/21/2021 02:57:02 PM Temp: 72.0 F / 22.2 C    Humidity: 34.7% 
03/21/2021 02:58:02 PM Temp: 72.0 F / 22.2 C    Humidity: 34.7% 
03/21/2021 02:59:02 PM Temp: 72.0 F / 22.2 C    Humidity: 34.7% 
03/21/2021 03:00:02 PM Temp: 72.0 F / 22.2 C    Humidity: 34.6% 
03/21/2021 03:01:02 PM Temp: 72.0 F / 22.2 C    Humidity: 34.6% 
03/21/2021 03:02:02 PM Temp: 72.0 F / 22.2 C    Humidity: 34.6% 
03/21/2021 03:03:02 PM Temp: 72.0 F / 22.2 C    Humidity: 34.7% 
03/21/2021 03:04:02 PM Temp: 72.0 F / 22.2 C    Humidity: 34.7% 
03/21/2021 03:05:02 PM Temp: 72.0 F / 22.2 C    Humidity: 34.7% 
03/21/2021 03:06:02 PM Temp: 72.0 F / 22.2 C    Humidity: 34.8% 
03/21/2021 03:07:02 PM Temp: 72.0 F / 22.2 C    Humidity: 34.8% 
